76.0,0.0,80.0,0.09375
75.0,0.0,80.0,0.09375
74.0,0.0,80.0,0.09375
73.0,0.0,80.0,0.09375
74.0,0.0,80.0,0.09375
73.0,0.0,80.0,0.09375
72.0,0.0,80.0,0.09375
71.0,0.0,80.0,0.09375
72.0,0.0,80.0,0.09375
71.0,0.0,80.0,0.09375
70.0,0.0,80.0,0.09375
69.0,0.0,80.0,0.09375
68.0,0.0,80.0,0.09375
67.0,0.0,80.0,0.09375
66.0,0.0,80.0,0.09375
65.0,0.0,80.0,0.09375
64.0,0.0,80.0,0.09375
63.0,0.0,80.0,0.09375
62.0,0.0,80.0,0.09375
61.0,0.0,80.0,0.09375
62.0,0.0,80.0,0.09375
61.0,0.0,80.0,0.09375
60.0,0.0,80.0,0.09375
59.0,0.0,80.0,0.09375
60.0,0.0,80.0,0.09375
59.0,0.0,80.0,0.09375
58.0,0.0,80.0,0.09375
57.0,0.0,80.0,0.09375
56.0,0.0,80.0,0.09375
55.0,0.0,80.0,0.09375
54.0,0.0,80.0,0.09375
53.0,0.0,80.0,0.09375
52.0,0.0,80.0,0.09375
51.0,0.0,80.0,0.09375
50.0,0.0,80.0,0.09375
49.0,0.0,80.0,0.09375
50.0,0.0,80.0,0.09375
49.0,0.0,80.0,0.09375
48.0,0.0,80.0,0.09375
47.0,0.0,80.0,0.09375
52.0,0.0,80.0,0.09375
51.0,0.0,80.0,0.09375
50.0,0.0,80.0,0.09375
49.0,0.0,80.0,0.09375
50.0,0.0,80.0,0.09375
49.0,0.0,80.0,0.09375
48.0,0.0,80.0,0.09375
47.0,0.0,80.0,0.09375
52.0,0.0,80.0,0.09375
51.0,0.0,80.0,0.09375
50.0,0.0,80.0,0.09375
49.0,0.0,80.0,0.09375
48.0,0.0,80.0,0.09375
53.0,0.0,80.0,0.09375
52.0,0.0,80.0,0.09375
51.0,0.0,80.0,0.09375
52.0,0.0,80.0,0.09375
51.0,0.0,80.0,0.09375
50.0,0.0,80.0,0.09375
49.0,0.0,80.0,0.09375
48.0,0.0,80.0,0.09375
