55.0,80.0,0.0
60.0,80.0,0.0
59.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
69.0,80.0,0.309278
55.0,80.0,0.309278
57.0,80.0,0.309278
59.0,80.0,0.309278
84.0,80.0,0.309278
59.0,80.0,0.309278
69.0,80.0,1.237112
0.0,0.0,0.618556
69.0,80.0,0.309278
71.0,80.0,0.309278
72.0,80.0,0.0
74.0,80.0,0.0
71.0,80.0,0.0
74.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
67.0,80.0,0.0
72.0,80.0,0.0
71.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
67.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.0
69.0,80.0,0.0
69.0,80.0,0.0
71.0,80.0,0.309278
72.0,80.0,0.0
74.0,80.0,0.0
71.0,80.0,0.0
74.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
67.0,80.0,0.0
72.0,80.0,0.0
71.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
67.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.0
81.0,80.0,0.0
76.0,80.0,0.0
77.0,80.0,0.309278
74.0,80.0,0.309278
76.0,80.0,0.309278
72.0,80.0,0.309278
74.0,80.0,0.309278
71.0,80.0,0.309278
72.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.0
69.0,80.0,0.0
67.0,80.0,0.0
76.0,80.0,0.0
77.0,80.0,0.309278
74.0,80.0,0.309278
76.0,80.0,0.309278
72.0,80.0,0.309278
74.0,80.0,0.309278
71.0,80.0,0.309278
72.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.309278
72.0,80.0,0.309278
74.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
76.0,80.0,0.309278
77.0,80.0,0.309278
74.0,80.0,0.309278
76.0,80.0,0.309278
72.0,80.0,0.309278
74.0,80.0,0.309278
71.0,80.0,0.309278
72.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.0
67.0,80.0,0.0
76.0,80.0,0.0
77.0,80.0,0.309278
74.0,80.0,0.309278
76.0,80.0,0.309278
72.0,80.0,0.309278
74.0,80.0,0.309278
71.0,80.0,0.309278
72.0,80.0,0.309278
65.0,80.0,0.10309266666666667
67.0,80.0,0.10309266666666667
69.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
65.0,80.0,0.10309266666666667
67.0,80.0,0.10309266666666667
69.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
67.0,80.0,0.10309266666666667
69.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
76.0,80.0,0.10309266666666667
69.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
76.0,80.0,0.10309266666666667
77.0,80.0,0.10309266666666667
45.0,80.0,0.309278
0.0,0.0,0.154639
45.0,80.0,0.154639
57.0,80.0,0.309278
59.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
57.0,80.0,0.309278
59.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.0
0.0,0.0,0.618556
57.0,80.0,0.309278
59.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
57.0,80.0,0.309278
59.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.0
45.0,80.0,0.0
0.0,0.0,0.154639
45.0,80.0,0.154639
57.0,80.0,0.309278
59.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
57.0,80.0,0.309278
59.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.0
0.0,0.0,0.618556
57.0,80.0,0.309278
59.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
0.0,0.0,0.618556
57.0,80.0,0.309278
59.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
62.0,80.0,0.0
62.0,80.0,0.0
62.0,80.0,0.0
62.0,80.0,0.0
57.0,80.0,0.0
60.0,80.0,0.154639
62.0,80.0,0.0
60.0,80.0,0.0
59.0,80.0,0.309278
55.0,80.0,0.0
59.0,80.0,0.0
55.0,80.0,0.309278
50.0,80.0,0.0
50.0,80.0,0.0
52.0,80.0,0.0
62.0,80.0,0.0
64.0,80.0,0.309278
67.0,80.0,0.309278
67.0,80.0,0.154639
69.0,80.0,0.0
71.0,80.0,0.0
72.0,80.0,0.309278
71.0,80.0,0.154639
72.0,80.0,0.0
74.0,80.0,0.0
74.0,80.0,0.927834
69.0,80.0,0.463917
67.0,80.0,0.0
69.0,80.0,0.0
67.0,80.0,0.154639
69.0,80.0,0.0
64.0,80.0,0.0
62.0,80.0,0.309278
60.0,80.0,0.154639
62.0,80.0,0.0
62.0,80.0,0.0
60.0,80.0,0.0
59.0,80.0,0.154639
60.0,80.0,0.154639
59.0,80.0,0.309278
55.0,80.0,0.0
59.0,80.0,0.0
55.0,80.0,0.154639
50.0,80.0,4.329892
48.0,80.0,0.309278
50.0,80.0,0.154639
52.0,80.0,0.154639
55.0,80.0,0.309278
57.0,80.0,0.154639
60.0,80.0,0.154639
62.0,80.0,0.0
60.0,80.0,0.0
62.0,80.0,0.154639
64.0,80.0,0.0
67.0,80.0,0.0
64.0,80.0,0.0
67.0,80.0,0.154639
69.0,80.0,0.0
69.0,80.0,0.0
71.0,80.0,0.309278
72.0,80.0,0.154639
71.0,80.0,0.154639
72.0,80.0,0.154639
71.0,80.0,0.154639
69.0,80.0,0.154639
67.0,80.0,0.154639
69.0,80.0,0.0
67.0,80.0,0.0
69.0,80.0,0.154639
69.0,80.0,0.309278
69.0,80.0,0.154639
76.0,80.0,0.154639
74.0,80.0,0.154639
76.0,80.0,0.154639
72.0,80.0,0.154639
76.0,80.0,0.154639
74.0,80.0,0.154639
76.0,80.0,0.154639
72.0,80.0,0.154639
76.0,80.0,0.154639
74.0,80.0,0.154639
76.0,80.0,0.154639
72.0,80.0,0.154639
76.0,80.0,0.154639
74.0,80.0,0.154639
76.0,80.0,0.154639
69.0,80.0,0.154639
76.0,80.0,0.154639
74.0,80.0,0.154639
76.0,80.0,0.154639
72.0,80.0,0.154639
76.0,80.0,0.154639
74.0,80.0,0.154639
76.0,80.0,0.154639
72.0,80.0,0.154639
76.0,80.0,0.154639
74.0,80.0,0.154639
76.0,80.0,0.154639
72.0,80.0,0.154639
76.0,80.0,0.154639
74.0,80.0,0.154639
76.0,80.0,0.154639
74.0,80.0,0.154639
77.0,80.0,0.154639
76.0,80.0,0.154639
77.0,80.0,0.154639
74.0,80.0,0.154639
77.0,80.0,0.154639
76.0,80.0,0.154639
77.0,80.0,0.154639
79.0,80.0,0.154639
77.0,80.0,0.154639
76.0,80.0,0.154639
77.0,80.0,0.154639
74.0,80.0,0.154639
76.0,80.0,0.154639
72.0,80.0,0.154639
74.0,80.0,0.154639
71.0,80.0,0.154639
72.0,80.0,0.154639
69.0,80.0,0.154639
71.0,80.0,0.154639
67.0,80.0,0.154639
69.0,80.0,0.154639
65.0,80.0,0.154639
67.0,80.0,0.154639
64.0,80.0,0.154639
65.0,80.0,0.154639
62.0,80.0,0.154639
64.0,80.0,0.154639
60.0,80.0,0.154639
62.0,80.0,0.154639
59.0,80.0,0.154639
60.0,80.0,0.154639
69.0,80.0,0.154639
76.0,80.0,0.154639
74.0,80.0,0.154639
76.0,80.0,0.154639
72.0,80.0,0.154639
76.0,80.0,0.154639
74.0,80.0,0.154639
76.0,80.0,0.154639
72.0,80.0,0.154639
76.0,80.0,0.154639
74.0,80.0,0.154639
76.0,80.0,0.154639
72.0,80.0,0.154639
76.0,80.0,0.154639
74.0,80.0,0.154639
76.0,80.0,0.154639
69.0,80.0,0.154639
76.0,80.0,0.154639
74.0,80.0,0.154639
76.0,80.0,0.154639
72.0,80.0,0.154639
76.0,80.0,0.154639
74.0,80.0,0.154639
76.0,80.0,0.154639
72.0,80.0,0.154639
76.0,80.0,0.154639
74.0,80.0,0.154639
76.0,80.0,0.154639
72.0,80.0,0.154639
76.0,80.0,0.154639
74.0,80.0,0.154639
76.0,80.0,0.154639
74.0,80.0,0.154639
77.0,80.0,0.154639
76.0,80.0,0.154639
77.0,80.0,0.154639
74.0,80.0,0.154639
77.0,80.0,0.154639
76.0,80.0,0.154639
77.0,80.0,0.154639
79.0,80.0,0.154639
77.0,80.0,0.154639
76.0,80.0,0.154639
77.0,80.0,0.154639
74.0,80.0,0.154639
76.0,80.0,0.154639
72.0,80.0,0.154639
74.0,80.0,0.154639
71.0,80.0,0.154639
72.0,80.0,0.154639
69.0,80.0,0.154639
71.0,80.0,0.154639
67.0,80.0,0.154639
69.0,80.0,0.154639
65.0,80.0,0.154639
67.0,80.0,0.154639
64.0,80.0,0.154639
65.0,80.0,0.154639
62.0,80.0,0.154639
64.0,80.0,0.154639
60.0,80.0,0.154639
62.0,80.0,0.154639
59.0,80.0,0.154639
60.0,80.0,0.154639
84.0,80.0,0.10309266666666667
83.0,80.0,0.10309266666666667
81.0,80.0,0.10309266666666667
84.0,80.0,0.10309266666666667
83.0,80.0,0.10309266666666667
81.0,80.0,0.10309266666666667
83.0,80.0,0.10309266666666667
81.0,80.0,0.10309266666666667
79.0,80.0,0.10309266666666667
83.0,80.0,0.10309266666666667
81.0,80.0,0.10309266666666667
79.0,80.0,0.10309266666666667
81.0,80.0,0.10309266666666667
79.0,80.0,0.10309266666666667
77.0,80.0,0.10309266666666667
81.0,80.0,0.10309266666666667
79.0,80.0,0.10309266666666667
77.0,80.0,0.10309266666666667
79.0,80.0,0.10309266666666667
77.0,80.0,0.10309266666666667
76.0,80.0,0.10309266666666667
79.0,80.0,0.10309266666666667
77.0,80.0,0.10309266666666667
76.0,80.0,0.10309266666666667
77.0,80.0,0.10309266666666667
76.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
77.0,80.0,0.10309266666666667
76.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
76.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
76.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
69.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
69.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
69.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
69.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
69.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
69.0,80.0,0.10309266666666667
76.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
76.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
77.0,80.0,0.10309266666666667
76.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
77.0,80.0,0.10309266666666667
76.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
79.0,80.0,0.0
79.0,80.0,0.0
79.0,80.0,0.0
74.0,80.0,0.0
74.0,80.0,0.0
72.0,80.0,0.0
71.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
69.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
69.0,80.0,0.10309266666666667
69.0,80.0,0.0
71.0,80.0,0.0
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
69.0,80.0,0.10309266666666667
71.0,80.0,0.154639
72.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
76.0,80.0,0.10309266666666667
74.0,80.0,0.154639
71.0,80.0,0.0
71.0,80.0,0.0
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
69.0,80.0,0.309278
67.0,80.0,0.0
69.0,80.0,0.0
71.0,80.0,0.309278
67.0,80.0,0.154639
69.0,80.0,0.0
69.0,80.0,0.0
71.0,80.0,0.309278
67.0,80.0,0.154639
64.0,80.0,0.0
64.0,80.0,0.0
67.0,80.0,0.20618533333333333
69.0,80.0,0.10309266666666667
67.0,80.0,0.10309266666666667
69.0,80.0,0.618556
69.0,80.0,0.20618533333333333
71.0,80.0,0.20618533333333333
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
72.0,80.0,0.618556
71.0,80.0,0.463917
67.0,80.0,0.0
74.0,80.0,0.0
74.0,80.0,0.0
72.0,80.0,0.0
71.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
69.0,80.0,0.10309266666666667
69.0,80.0,0.7216486666666667
76.0,80.0,0.154639
74.0,80.0,0.0
72.0,80.0,0.0
71.0,80.0,0.20618533333333333
69.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
71.0,80.0,0.20618533333333333
71.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
69.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
74.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
72.0,80.0,0.10309266666666667
71.0,80.0,0.10309266666666667
69.0,80.0,0.10309266666666667
67.0,80.0,0.10309266666666667
69.0,80.0,0.20618533333333333
69.0,80.0,0.0
71.0,80.0,0.0
72.0,80.0,0.309278
71.0,80.0,0.154639
72.0,80.0,0.463917
71.0,80.0,0.309278
69.0,80.0,0.927834
57.0,80.0,0.309278
59.0,80.0,0.309278
60.0,80.0,0.0
62.0,80.0,0.0
59.0,80.0,0.0
62.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.0
60.0,80.0,0.0
59.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
57.0,80.0,0.309278
59.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
69.0,80.0,1.855668
57.0,80.0,0.309278
59.0,80.0,0.309278
60.0,80.0,0.0
62.0,80.0,0.0
59.0,80.0,0.0
62.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.0
60.0,80.0,0.0
59.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
57.0,80.0,0.309278
59.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
69.0,80.0,1.855668
69.0,80.0,0.309278
71.0,80.0,0.309278
72.0,80.0,0.0
74.0,80.0,0.0
71.0,80.0,0.0
74.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
67.0,80.0,0.0
72.0,80.0,0.0
71.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
67.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.0
69.0,80.0,0.0
69.0,80.0,0.0
71.0,80.0,0.309278
72.0,80.0,0.0
74.0,80.0,0.0
71.0,80.0,0.0
74.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
67.0,80.0,0.0
72.0,80.0,0.0
71.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
67.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.0
81.0,80.0,0.0
45.0,80.0,0.0
0.0,0.0,0.154639
45.0,80.0,0.309278
0.0,0.0,0.154639
45.0,80.0,0.309278
0.0,0.0,1.237112
45.0,80.0,0.309278
0.0,0.0,0.154639
45.0,80.0,0.309278
0.0,0.0,0.154639
45.0,80.0,0.309278
0.0,0.0,1.237112
41.0,80.0,0.309278
0.0,0.0,0.154639
41.0,80.0,0.309278
0.0,0.0,0.154639
41.0,80.0,0.309278
0.0,0.0,1.237112
43.0,80.0,0.309278
0.0,0.0,0.154639
43.0,80.0,0.309278
0.0,0.0,0.154639
43.0,80.0,0.309278
0.0,0.0,1.237112
45.0,80.0,0.309278
0.0,0.0,0.154639
45.0,80.0,0.309278
0.0,0.0,0.154639
45.0,80.0,0.309278
0.0,0.0,1.237112
45.0,80.0,0.309278
0.0,0.0,0.154639
45.0,80.0,0.309278
0.0,0.0,0.154639
45.0,80.0,0.309278
0.0,0.0,1.237112
41.0,80.0,0.309278
0.0,0.0,0.154639
41.0,80.0,0.309278
0.0,0.0,0.154639
41.0,80.0,0.309278
0.0,0.0,1.237112
43.0,80.0,0.309278
0.0,0.0,0.154639
43.0,80.0,0.309278
0.0,0.0,0.154639
43.0,80.0,0.309278
0.0,0.0,1.237112
45.0,80.0,0.463917
45.0,80.0,0.463917
55.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
52.0,80.0,0.0
45.0,80.0,0.0
45.0,80.0,0.463917
55.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
52.0,80.0,0.0
41.0,80.0,0.0
41.0,80.0,0.463917
55.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
52.0,80.0,0.0
43.0,80.0,0.0
43.0,80.0,0.463917
55.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
52.0,80.0,0.0
45.0,80.0,0.0
45.0,80.0,0.463917
55.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
52.0,80.0,0.0
45.0,80.0,0.0
45.0,80.0,0.463917
55.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
52.0,80.0,0.0
41.0,80.0,0.0
41.0,80.0,0.463917
55.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
52.0,80.0,0.0
43.0,80.0,0.0
43.0,80.0,0.463917
55.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
52.0,80.0,0.0
45.0,80.0,0.0
45.0,80.0,0.463917
55.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
52.0,80.0,0.0
45.0,80.0,0.0
45.0,80.0,0.463917
55.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
52.0,80.0,0.0
41.0,80.0,0.0
41.0,80.0,0.463917
55.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
52.0,80.0,0.0
43.0,80.0,0.0
43.0,80.0,0.463917
55.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
52.0,80.0,0.618556
45.0,80.0,0.463917
45.0,80.0,0.463917
55.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
52.0,80.0,0.0
45.0,80.0,0.0
45.0,80.0,0.463917
55.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
52.0,80.0,0.0
41.0,80.0,0.0
41.0,80.0,0.463917
55.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
52.0,80.0,0.0
43.0,80.0,0.0
43.0,80.0,0.463917
55.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
52.0,80.0,0.618556
0.0,0.0,0.618556
57.0,80.0,0.309278
59.0,80.0,0.309278
60.0,80.0,0.0
62.0,80.0,0.0
59.0,80.0,0.0
62.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.0
60.0,80.0,0.0
59.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
57.0,80.0,0.309278
59.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,1.855668
57.0,80.0,0.309278
59.0,80.0,0.309278
60.0,80.0,0.0
62.0,80.0,0.0
59.0,80.0,0.0
62.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.0
60.0,80.0,0.0
59.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
57.0,80.0,0.309278
55.0,80.0,0.309278
57.0,80.0,0.309278
59.0,80.0,0.309278
60.0,80.0,0.309278
59.0,80.0,0.309278
69.0,80.0,1.855668
69.0,80.0,0.309278
71.0,80.0,0.309278
72.0,80.0,0.0
74.0,80.0,0.0
71.0,80.0,0.0
74.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
67.0,80.0,0.0
72.0,80.0,0.0
71.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
67.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.0
69.0,80.0,0.0
69.0,80.0,0.0
71.0,80.0,0.309278
72.0,80.0,0.0
74.0,80.0,0.0
71.0,80.0,0.0
74.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
67.0,80.0,0.0
72.0,80.0,0.0
71.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
67.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.0
81.0,80.0,0.0
69.0,80.0,0.0
71.0,80.0,0.309278
72.0,80.0,0.0
74.0,80.0,0.0
71.0,80.0,0.0
74.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
67.0,80.0,0.0
72.0,80.0,0.0
71.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
67.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.0
69.0,80.0,0.0
69.0,80.0,0.0
71.0,80.0,0.309278
72.0,80.0,0.0
74.0,80.0,0.0
71.0,80.0,0.0
74.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
67.0,80.0,0.0
72.0,80.0,0.0
71.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
69.0,80.0,0.309278
67.0,80.0,0.309278
69.0,80.0,0.309278
71.0,80.0,0.309278
72.0,80.0,0.309278
71.0,80.0,0.309278
